Cleanup Name,Location Address,City Name,State Code,Postal Code,County Name,EPA ID,Brownfields Link CSV,RCRA CSV,Superfund Link CSV,ECHO Link CSV,Response Link CSV,RE-Powering CSV,FRS Link CSV,Map Site CSV
BRANCHWOOD,"2 PEARL ST, RANDOLPH VT",RANDOLPH,VT,05060,ORANGE,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:242570",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:17746,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110071089560,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.9213208082403 -72.661300272462
ARTS CAMPUS,100 FLAT STREET,BRATTLEBORO,VT,05301,WINDHAM,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:132862",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:33657,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110043692901,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.8495917 -72.5603833
LEADER EVAPORATOR,25 STOWELL ST,ST ALBANS,VT,05478,FRANKLIN,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:15268",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:8501,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110005297758,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.8083 -73.0858
KENNAMETAL INC,378 MAIN STREET,LYNDONVILLE,VT,05851,CALEDONIA,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:251285",,,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110000314963,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.5392209871389 -72.0014479905374
ENVIRONMENTAL DEPOT,339 PINE STREET,BURLINGTON,VT,05401,CHITTENDEN,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:172383",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:12844,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110008208929,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.469903 -73.215556
ST. MICHAEL'S SCHOOL,46 BARRE STREET,MONTPELIER,VT,05602,WASHINGTON,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:142041",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:37043,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110022649785,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.257576 -72.574716
FELLOWS GEAR SHAPER - PVDC,100 RIVER STREET,SPRINGFIELD,VT,05156,WINDSOR,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:16088",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:27283,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110038698095,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.301615 -72.485987
PUTNEY BASKETVILLE,7 BELLOWS FALLS ROAD,PUTNEY,VT,05346,WINDHAM,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:28961",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:21689,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110038712756,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.97665 -72.52153
TWIN CITIES SANDBLASTING/RESOURCE,32 GRANITE STREET,BARRE,VT,06541,WASHINGTON,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:96842",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:3937,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110039057882,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.1993395 -72.5064146
FORMER HAMELIN PROPERTY,61 SOUTH STREET,NORTH TROY,VT,05859,ORLEANS,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:97861",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:28750,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110039062340,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.995853 -72.402497
VERMONT BARNBOARD FACTORY,45 MILL STREET,WILMINGTON,VT,05356,WINDHAM,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:15263",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:7342,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110039537463,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.869228 -72.8768769
RUTLAND CREEK PATH,20 PROPERTIES,RUTLAND CITY,VT,05701,RUTLAND,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:100603",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:9542,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110039137458,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.6106237 -72.9726065
EAST OF MILL STREET,20-24 MILL STREET,BELLOWS FALLS,VT,05101,WINDHAM,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:14807",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:4679,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110039547265,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.1329071 -72.443407
27-31 PERU STREET,27-31 PERU STREET,BURLINGTON,VT,05401,CHITTENDEN,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:111505",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:8931,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110040822090,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.482464 -73.21683
57-63 NORTH CHAMPLAIN STREET,57-63 NORTH CHAMPLAIN STREET,BURLINGTON,VT,05401,CHITTENDEN,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:111508",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:7852,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110040822125,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.482176 -73.21763
CHARLES STREET,CHARLES STREET,LYNDON,VT,05851,CALEDONIA,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:120206",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:22282,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110042301844,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.5305794 -72.0006549
FORMER LYNDONVILLE RAILYARD - PARCEL III,CHURCH STREET,LYNDONVILLE,VT,05851,CALEDONIA,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:113193",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:33613,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110043082222,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.537853 -72.001764
BRICKYARD TAVERN,27-33 FEDERAL ST,ST. ALBANS,VT,05478,FRANKLIN,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:80441",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:30148,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110043638524,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.81052 -73.08771
WHARF LANE APARTMENTS,57 MAPLE STREET,BURLINGTON,VT,05401,CHITTENDEN,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:133141",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:3909,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110045009682,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.473309 -73.21737
ST JOHNSBURY ARMORY (ST J RECREATION DEPT),1249 MAIN STREET,ST. JOHNSBURY,VT,05819,CALEDONIA,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:142401",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:33729,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110046369504,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.419571 -72.020734
FONDA CONTAINER/SOLO CUP - LOT 1,21 LOWER NEWTON STREEET,ST. ALBANS,VT,05478,FRANKLIN,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:108121",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:37000,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110046368168,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.8196752 -73.0844363
CANAL STREET,48 CANAL STREET,BELLOWS FALLS,VT,05101,WINDHAM,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:14810",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:13387,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110060668718,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.12915 -72.445732
247 PEARL STREET,247 PEARL STREET,BURLINGTON,VT,05401,CHITTENDEN,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:203861",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:7104,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110067033837,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.480356 -73.208742
PUTNAM BLOCK,101 SOUTH STREET AND 109 SOUTH STREET,BENNINGTON,VT,05201,BENNINGTON,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:219849",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:22882,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069992214,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.8781345 -73.1967741
CITY MARKET,207 FLYNN AVENUE,BURLINGTON,VT,05401,CHITTENDEN,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:12968",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:23273,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070068516,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.4554097 -73.2183953
NORTHEAST TOOL,3 COMMERCIAL LANE,LYNDONVILLE,VT,05851,CALEDONIA,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:234281",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:32812,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070100743,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.548241 -72.015358
12 KEITH AVE,12 KEITH AVENUE,BARRE,VT,05641,WASHINGTON,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:227387",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:17553,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070209732,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.198509 -72.502194
DOWNTOWN CORE BLOCK,15 LAKE STREET,ST. ALBANS,VT,05478,FRANKLIN,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:61821",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:7289,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070354584,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.8116447 -73.0853177
RIVERSIDE AVENUE HOUSING,56 BRIGHT STREET,BURLINGTON,VT,05401,CHITTENDEN,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:238709",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:24258,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070523730,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.4892769 -73.2082631
CATAMOUNT COMMUNITY FOREST,592 GOVERNOR CHITTENDEN ROAD,WILLISTON,VT,05495,CHITTENDEN,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:238682",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:5260,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070507868,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.447395 -73.048714
FARRELL VENDING,405 PINE STREET,BURLINGTON,VT,05401,CHITTENDEN,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:239823",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:33049,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070560301,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.4682237 -73.215701
PUTNAM BLOCK - HARDWARE STORE,321 MAIN STREET,BENNINGTON,VT,05201,BENNINGTON,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:241753",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:16647,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070789605,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.8783658 -73.1984317
STEVENS MACHINE COMPANY - LOT 8,40 WINOOSKI FALLS WAY,WINOOSKI,VT,05404,CHITTENDEN,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:241830",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:23185,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070789650,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.4901734284252 -73.1845681501646
LARMIE RESIDENCE,118 TWEED LANE,STOCKBRIDGE,VT,05032,WINDSOR,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:240936",,,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070629051,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.7739506 -72.7664374
24 MAPLE ST,24 MAPLE STREET,SAINT ALBANS,VT,05478,FRANKLIN,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:242708",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:37312,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070813679,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.8127320022217 -73.0894597846384
VILLAGE CENTER APARTMENTS,26 HUTCHINS STREET,MORRISVILLE,VT,05661,LAMOILLE,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:249245",,,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110071090329,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.5632400012404 -72.5978390092951
THE GARAGE,115 ROCKINGHAM ST.,BELLOWS FALLS,VT,05101,WINDHAM,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:245253",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:37786,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110071090394,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.136397005588 -72.4475229868887
IDE BUILDING/ZION GROWERS,202 BAY STREET,SAINT JOHNSBURY,VT,05819,CALEDONIA,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:251287",,,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110071194928,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.4184730082836 -72.0144739709862
B&D SERVICE STATION,165 PROVINCE ST.,RICHFORD,VT,05476,FRANKLIN,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:252452",,,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110071284268,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:45.0007620197724 -72.6648270118352
GLEN PARK,84 GLEN STREET,BRATTLEBORO,VT,05301,WINDHAM,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:254734",,,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110071395303,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.8553709866737 -72.5995060021987
PARKS & WOOLSON MACHINE CO.,33 PARK ST,SPRINGFIELD,VT,05156,WINDSOR,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:240298",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:36419,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110031375125,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.2994642 -72.4837381
110 GRANITE STREET,110 GRANITE STREET,BARRE,VT,05641,WASHINGTON,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:133205",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:33640,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110054365049,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.19611 -72.509445
BLANCHARD BLOCK,14 NORTH MAIN STREET,BARRE,VT,05641,WASHINGTON,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:164802",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:20502,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110056253753,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.1970274 -72.5016597
JOHNSON VILLAGE POWERHOUSE,415 VT-100C,JOHNSON,VT,05656,LAMOILLE,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:235245",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:19607,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070164262,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.6366825 -72.6698969
MEMPREMAGOG RENTAL - BAKERY BUILDING,32 CENTRAL STREET,NEWPORT,VT,05855,ORLEANS,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:97881",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:10608,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110039062359,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.93573 -72.20802
ARCHITECTURAL SALVAGE,53 MAIN STREET,BURLINGTON,VT,05401,CHITTENDEN,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:12965",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:28080,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110039542377,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.475609 -73.21747
FRESH FARM'S BEEF,136 PARK STREET,RUTLAND CITY,VT,05701,RUTLAND,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:100601",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:11166,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110039137449,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.35205 -72.584813
THE JUNGLE,PLEASANT STREET,WOODSTOCK,VT,05091,WINDSOR,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:21681",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:28391,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110038745301,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.62639 -72.5049
DEPOT SQUARE APARTMENTS,10 EASTERN AVENUE,SAINT JOHNSBURY,VT,05819,CALEDONIA,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:238686",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:24303,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070671382,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.4179083 -72.0160874
COMTU FALLS,10 PARK STREET,SPRINGFIELD,VT,05156,WINDSOR,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:240297",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:30992,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070605090,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.2985126 -72.4828136
88 SHERMAN STREET,88 SHERMAN STREET,BURLINGTON,VT,05401,CHITTENDEN,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:111509",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:35454,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110040822134,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.482373 -73.21794
157 SOUTH CHAMPLAIN STREET,157 SOUTH CHAMPLAIN STREET,BURLINGTON,VT,05401,CHITTENDEN,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:93521",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:30216,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110040477392,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.4750676 -73.2170625
WINDSOR RAILYARDS,DEPOT AVE.,WINDSOR,VT,05089,WINDSOR,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:177261",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:32642,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110063211527,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.4803304 -72.3848165
ARCH STREET,11 ARCH STREET,BRATTLEBORO,VT,05301,WINDHAM,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:177141",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:17834,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110063009220,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.851443 -72.556997
MACK MOLDING,1007 ROUTE 346,POWNAL,VT,05621,BENNINGTON,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:136203",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:7725,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110054363746,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.7746988 -73.2417083
ONE DOLLAR MARKET,198 MAIN ST,MIDDLEBURY,VT,05753,ADDISON,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:139744",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:5464,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110046368550,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.0121447 -73.1696627
